country_name,iso3,cowcode,year,const_assoc,political_parties,ngo_register,ngo_register_burden,ngo_register_appeal,ngo_barrier_foreign_funds,ngo_disclose_funds,ngo_foreign_fund_approval,ngo_foreign_fund_channel,ngo_foreign_fund_restrict,ngo_foreign_fund_prohibit,ngo_type_foreign_fund_prohibit,ngo_politics,ngo_politics_intimidation,ngo_politics_foreign_fund,advocacy,advocacy_all,association,association_all,entry,entry_all,funding,funding_all,barriers_total
El Salvador,SLV,92,2003,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3
El Salvador,SLV,92,2004,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3
El Salvador,SLV,92,2005,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3
El Salvador,SLV,92,2006,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3
El Salvador,SLV,92,2007,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3
El Salvador,SLV,92,2008,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3
El Salvador,SLV,92,2009,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3
El Salvador,SLV,92,2010,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3
El Salvador,SLV,92,2011,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3
El Salvador,SLV,92,2012,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3
El Salvador,SLV,92,2013,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3
El Salvador,SLV,92,2014,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3
El Salvador,SLV,92,2015,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3
Equatorial Guinea,GNQ,411,1981,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,2,3,4,0,0,4
Equatorial Guinea,GNQ,411,1982,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,2,3,4,0,0,4
Equatorial Guinea,GNQ,411,1983,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,2,3,4,0,0,4
Equatorial Guinea,GNQ,411,1984,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,2,3,4,0,0,4
Equatorial Guinea,GNQ,411,1985,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,2,3,4,0,0,4
Equatorial Guinea,GNQ,411,1986,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,2,3,4,0,0,4
Equatorial Guinea,GNQ,411,1987,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,2,3,4,0,0,4
Equatorial Guinea,GNQ,411,1988,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,2,3,4,0,0,4
Equatorial Guinea,GNQ,411,1989,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,2,3,4,0,0,4
Equatorial Guinea,GNQ,411,1990,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,2,3,4,0,0,4
Equatorial Guinea,GNQ,411,1991,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,2,3,4,0,0,4
Equatorial Guinea,GNQ,411,1992,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,2,3,4,0,0,4
Equatorial Guinea,GNQ,411,1993,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,2,3,4,0,0,4
Equatorial Guinea,GNQ,411,1994,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,2,3,4,0,0,4
Equatorial Guinea,GNQ,411,1995,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,3,4,0,0,4
Equatorial Guinea,GNQ,411,1996,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,3,4,0,0,4
Equatorial Guinea,GNQ,411,1997,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,3,4,0,0,4
Equatorial Guinea,GNQ,411,1998,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,3,4,0,0,4
Equatorial Guinea,GNQ,411,1999,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Equatorial Guinea,GNQ,411,2000,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Equatorial Guinea,GNQ,411,2001,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Equatorial Guinea,GNQ,411,2002,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Equatorial Guinea,GNQ,411,2003,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Equatorial Guinea,GNQ,411,2004,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Equatorial Guinea,GNQ,411,2005,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Equatorial Guinea,GNQ,411,2006,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Equatorial Guinea,GNQ,411,2007,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Equatorial Guinea,GNQ,411,2008,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Equatorial Guinea,GNQ,411,2009,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Equatorial Guinea,GNQ,411,2010,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Equatorial Guinea,GNQ,411,2011,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Equatorial Guinea,GNQ,411,2012,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Equatorial Guinea,GNQ,411,2013,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Equatorial Guinea,GNQ,411,2014,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Equatorial Guinea,GNQ,411,2015,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1.5,2.5,0,0,3,4,1,1,5.5
Eritrea,ERI,531,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1
Eritrea,ERI,531,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1
Eritrea,ERI,531,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1
Eritrea,ERI,531,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1
Eritrea,ERI,531,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1
Eritrea,ERI,531,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1
Eritrea,ERI,531,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1
Eritrea,ERI,531,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1
Eritrea,ERI,531,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1
Eritrea,ERI,531,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1
Eritrea,ERI,531,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1
Eritrea,ERI,531,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1
Eritrea,ERI,531,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1
Eritrea,ERI,531,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1
Eritrea,ERI,531,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1
Eritrea,ERI,531,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1
Eritrea,ERI,531,1997,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
Eritrea,ERI,531,1998,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
Eritrea,ERI,531,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
Eritrea,ERI,531,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
Eritrea,ERI,531,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
Eritrea,ERI,531,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
Eritrea,ERI,531,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
Eritrea,ERI,531,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
Eritrea,ERI,531,2005,1,1,1,1,1,1,1,1,1,1,2,0,2,1,0,1,2,0,0,2,3,4,5,7
Eritrea,ERI,531,2006,1,1,1,1,1,1,1,1,1,1,2,0,2,1,0,1,2,0,0,2,3,4,5,7
Eritrea,ERI,531,2007,1,1,1,1,1,1,1,1,1,1,2,0,2,1,0,1,2,0,0,2,3,4,5,7
Eritrea,ERI,531,2008,1,1,1,1,1,1,1,1,1,1,2,0,2,1,0,1,2,0,0,2,3,4,5,7
Eritrea,ERI,531,2009,1,1,1,1,1,1,1,1,1,1,2,0,2,1,0,1,2,0,0,2,3,4,5,7
Eritrea,ERI,531,2010,1,1,1,1,1,1,1,1,1,1,2,0,2,1,0,1,2,0,0,2,3,4,5,7
Eritrea,ERI,531,2011,1,1,1,1,1,1,1,1,1,1,2,0,2,1,0,1,2,0,0,2,3,4,5,7
Eritrea,ERI,531,2012,1,1,1,1,1,1,1,1,1,1,2,0,2,1,0,1,2,0,0,2,3,4,5,7
Eritrea,ERI,531,2013,1,1,1,1,1,1,1,1,1,1,2,0,2,1,0,1,2,0,0,2,3,4,5,7
Eritrea,ERI,531,2014,1,1,1,1,1,1,1,1,1,1,2,0,2,1,0,1,2,0,0,2,3,4,5,7
Eritrea,ERI,531,2015,1,1,1,1,1,1,1,1,1,1,2,0,2,1,0,1,2,0,0,2,3,4,5,7
Ethiopia,ETH,530,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Ethiopia,ETH,530,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Ethiopia,ETH,530,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Ethiopia,ETH,530,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Ethiopia,ETH,530,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Ethiopia,ETH,530,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Ethiopia,ETH,530,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Ethiopia,ETH,530,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Ethiopia,ETH,530,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Ethiopia,ETH,530,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Ethiopia,ETH,530,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Ethiopia,ETH,530,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Ethiopia,ETH,530,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Ethiopia,ETH,530,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Ethiopia,ETH,530,1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Ethiopia,ETH,530,1996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Ethiopia,ETH,530,1997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Ethiopia,ETH,530,1998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Ethiopia,ETH,530,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Ethiopia,ETH,530,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Ethiopia,ETH,530,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Ethiopia,ETH,530,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Ethiopia,ETH,530,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Ethiopia,ETH,530,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Ethiopia,ETH,530,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Ethiopia,ETH,530,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Ethiopia,ETH,530,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Ethiopia,ETH,530,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Ethiopia,ETH,530,2009,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,2,3,0.5,1.5,3.5
Ethiopia,ETH,530,2010,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,2,3,0.5,1.5,3.5
Ethiopia,ETH,530,2011,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,2,3,0.5,1.5,3.5
Ethiopia,ETH,530,2012,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,2,3,0.5,1.5,3.5
Ethiopia,ETH,530,2013,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,2,3,0.5,1.5,3.5
Ethiopia,ETH,530,2014,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,2,3,0.5,1.5,3.5
Ethiopia,ETH,530,2015,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,2,3,0.5,1.5,3.5
Finland,FIN,375,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Finland,FIN,375,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Finland,FIN,375,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Finland,FIN,375,2002,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Finland,FIN,375,2003,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Finland,FIN,375,2004,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Finland,FIN,375,2005,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Finland,FIN,375,2006,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Finland,FIN,375,2007,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Finland,FIN,375,2008,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Finland,FIN,375,2009,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Finland,FIN,375,2010,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Finland,FIN,375,2011,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Finland,FIN,375,2012,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Finland,FIN,375,2013,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Finland,FIN,375,2014,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Finland,FIN,375,2015,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Gambia,GMB,420,1981,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2
Gambia,GMB,420,1982,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2
Gambia,GMB,420,1983,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2
Gambia,GMB,420,1984,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2
Gambia,GMB,420,1985,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2
Gambia,GMB,420,1986,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2
Gambia,GMB,420,1987,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2
Gambia,GMB,420,1988,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2
Gambia,GMB,420,1989,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2
Gambia,GMB,420,1990,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2
Gambia,GMB,420,1991,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2
Gambia,GMB,420,1992,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2
Gambia,GMB,420,1993,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2
Gambia,GMB,420,1994,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2
Gambia,GMB,420,1995,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,1,1,1,2,2
Gambia,GMB,420,1996,0,0,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,2,2,3,3,4,7
Gambia,GMB,420,1997,0,0,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,2,2,3,3,4,7
Gambia,GMB,420,1998,0,0,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,2,2,3,3,4,7
Gambia,GMB,420,1999,0,0,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,2,2,3,3,4,7
Gambia,GMB,420,2000,0,0,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,2,2,3,3,4,7
Gambia,GMB,420,2001,0,0,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,2,2,3,3,4,7
Gambia,GMB,420,2002,1,1,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,0,2,3,3,4,7
Gambia,GMB,420,2003,1,1,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,0,2,3,3,4,7
Gambia,GMB,420,2004,1,1,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,0,2,3,3,4,7
Gambia,GMB,420,2005,1,1,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,0,2,3,3,4,7
Gambia,GMB,420,2006,1,1,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,0,2,3,3,4,7
Gambia,GMB,420,2007,1,1,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,0,2,3,3,4,7
Gambia,GMB,420,2008,1,1,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,0,2,3,3,4,7
Gambia,GMB,420,2009,1,1,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,0,2,3,3,4,7
Gambia,GMB,420,2010,1,1,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,0,2,3,3,4,7
Gambia,GMB,420,2011,1,1,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,0,2,3,3,4,7
Gambia,GMB,420,2012,1,1,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,0,2,3,3,4,7
Gambia,GMB,420,2013,1,1,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,0,2,3,3,4,7
Gambia,GMB,420,2014,1,1,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,0,2,3,3,4,7
Gambia,GMB,420,2015,1,1,1,1,0,0,1,1,0,1,0,2,2,1,1,2,3,0,0,2,3,3,4,7
Georgia,GEO,372,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Georgia,GEO,372,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Georgia,GEO,372,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Georgia,GEO,372,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Georgia,GEO,372,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Georgia,GEO,372,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Georgia,GEO,372,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Georgia,GEO,372,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Georgia,GEO,372,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Georgia,GEO,372,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Georgia,GEO,372,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Georgia,GEO,372,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Georgia,GEO,372,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Georgia,GEO,372,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Georgia,GEO,372,1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Georgia,GEO,372,1996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Georgia,GEO,372,1997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Georgia,GEO,372,1998,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,372,1999,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,372,2000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,372,2001,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,372,2002,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,372,2003,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,372,2004,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,372,2005,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,372,2006,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,372,2007,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
